"","url_link","id","total"
"191","https://www.ptt.cc//bbs/HatePolitics/M.1605354073.A.E38.html","gn02118620","哪裡無解 這次萊豬是民進黨主動開放壓寶川普的 只是壓寶失敗 然後現在掛不下臉面變成整黨超挺萊克多 巴胺狀態 「押」"
"192","https://www.ptt.cc//bbs/HatePolitics/M.1605354073.A.E38.html","whitenoise","民進黨立委真的自以為是，枉顧小孩健康，走著瞧"
"193","https://www.ptt.cc//bbs/HatePolitics/M.1605354073.A.E38.html","fatout","清楚分類與標示，讓消費者真的有能夠選擇的機會"
"194","https://www.ptt.cc//bbs/HatePolitics/M.1605354073.A.E38.html","Zcould","哪裡無解？吃素就好了"
"195","https://www.ptt.cc//bbs/HatePolitics/M.1605354073.A.E38.html","ketrobo","新南向哩,不想吃到萊豬就改信回教,與新住民融合為一"
"196","https://www.ptt.cc//bbs/HatePolitics/M.1605354073.A.E38.html","stja",":"
"197","https://www.ptt.cc//bbs/HatePolitics/M.1605354073.A.E38.html","lwmyueh","從""開放美豬總統下台""到""總統上台開放美豬"",即使有時空背 景之術,也難消失百姓記憶。"
"198","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","neverfly","中華民國美學"
"199","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","a0986188522","這圖嘔嘔嘔嘔嘔"
"200","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","americ","雖然圖很難看 但是還是要支持一下 順便認識現場正妹"
"201","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","victoryman","= = 韓導 右邊是蝙蝠俠的羅賓????"
"202","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","tx5311",".........."
"203","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","elainakuo","國民黨可以不要把藍白紅 搞爛嗎"
"204","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","slive","江真的廢到笑,辦個遊行都要靠韓島名氣"
"205","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","q12341234","智障到有春"
"206","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","Zsanou","把反萊豬置換成對黨的支持，這個可以"
"207","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","Finarfin","好傷眼 它們可能比較想吃跟中共一家親下產出的豬瘟肉吧 這個顏色配成這樣看來真的是精神受創異常嚴重"
"208","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","oginome","這原型是破裏拳？"
"209","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","ketrobo","這不行…扣分"
"210","https://www.ptt.cc//bbs/HatePolitics/M.1605360675.A.B2F.html","saimeitetsu","柯韓粉的美學水準"
"211","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","jasontime","對正常人來說是很簡單 但是對...你懂得 噗噗"
"212","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","hank28","連美國的超市都會標示是否含萊了.."
"213","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","americ","可是豬肉再製品就很難辨識了 基本上真的很難不吃到"
"214","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","nnkj","台北台中高雄都不能上架 標不標示沒差 其實國民黨立委可以立法阿"
"215","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","pink0518","加工品超難 水餃 肉鬆 香腸 唉 只希望能盡量標示 讓很想 吃的菸粉能夠多買一點吃 不想吃的也加減避免吃到"
"216","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","scorpio0920","進口豬肉都不買就是了，豬肉再製品？ 病死豬或是添加物的問題比萊劑大吧 我說的更嚴重問題是指對健康，真的在意食安， 病死豬和食品添加劑使用過量的問題 應該也要被一起討論"
"217","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","berkeley5566","病死豬是違法的?你萊豬以後是合法的...."
"218","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","Leeheaven","那些成天拿美牛護航的被陳時中一棒擊沈 美牛不等於萊牛嘿 下次不要再講美牛開放幾年了"
"219","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","sammoon","很難啊 你看路邊攤有怎麼叫他標示"
"220","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","BHB619","https://i.imgur.com/L48hXdA.jpg 6樓怎麼立 民退黨是多數黨餒"
"221","https://www.ptt.cc//bbs/HatePolitics/M.1605370461.A.610.html","wenwj","本來就不能標，標了就賣不出去，賣不出去美國爸爸會不開心 ，別讓爸爸不開心"
"222","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","americ","因為美牛不會不小心吃到 但美豬會 不是阿 因為美牛比較貴 誰會把比較貴的放在加工品?"
"223","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","webster1112","師傅聯合次要敵人(牛)打主要敵人(豬) 沒有是非的XDDD"
"224","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","fytnship","都完全執政了 何不統一政策 全禁/無檢出/開放 ?"
"225","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","gtcb","所以民進黨現在到底覺得美牛有沒有問題? 既然民進黨覺得美牛沒問題，那不就代表當初國民黨做對了。 所以馬英九是先知，知道要超前部署，民進黨後知後覺，8年後 才知道跟進是嗎？ 原來2012反美牛的民進黨打臉的是扁政府啊。"
"226","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","MVPGGYY","國民黨以前也擋過扁政府要開放，要用那種回推法當先知， 那扁政府才是先知啊= ="
"227","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","wilson3435","嗯，因為藍的也爛，然後白的跟爛貨合作，窩能罵毒牛 毒豬了嗎 藍綠白真的就都拉雞。但我要反美豬還是必須暫時聲援 一下現在在反的人"
"228","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","ZeroArcher","我挺藍的，反正我本來就很少吃美牛了，吃牛排通常都 選澳牛，至於其他喜歡吃美牛的我是沒意見，但是能嗆爆 綠共畜生的我通常都會支持，標準就是這樣w"
"229","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","chenab","藍的爛 綠的一樣爛 反正你爛我跟著爛就好 到時候賣芒果乾 就好"
"230","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","lwmyueh","從""美豬進口總統下台""變成""總統上台進口美豬""真的說明白 講清楚了嗎?"
"231","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","cincia","真噁心  你怎麼不叫賤綠出來說明萊牛不行萊豬可以的理由？"
"232","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","shinshy","有說不行喔，柯明明說源頭管理就好，當大家沒人關心喔"
"233","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","benothing","推你，輿論戰的精神就是用重複沒有意義的推文，將反對 的意見給無價值化，你稍微寬心吧，只是被網軍鎖定而已 。就連柯文哲2016年也認為簽署禁瘦肉精肉，沒什麼醫學 背景，不過關於這個，也都被無視化了。"
"234","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","yamor","民眾黨有那一份正式聲明和國民黨合作了？"
"235","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","jason486","https://i.imgur.com/FNYHL6N.jpg 造謠仔安安"
"236","https://www.ptt.cc//bbs/HatePolitics/M.1605373071.A.BE2.html","athome1","要禁順便把馬英九開放的萊牛都禁了"
"237","https://www.ptt.cc//bbs/HatePolitics/M.1605374019.A.556.html","yniori","邊角都說是廢料了...廢料拿去加工怎會說標美牛~豬肉丸標 美牛???你是要業者自己廣告不實阿~掛豬肉賣牛肉? 別扯這麼多啦~就問你藍為啥要說牛可以但豬不行 別講什麼會不會誤食之類的~大家不是阿北~不會阿北誤食啦 啥鬼~你前面說美牛不會不小心吃到~跟你講會不小心吃到又跳 針說會標示美牛~傻眼耶~就說了加工品參廢料是很常見的 都加廢料了還給你標美牛喔~我的天啊!真是天才~~你行! 更別說有些賣牛排的組合肉根本不會告訴你產地~混到廢料不 就吃到了~還在那邊不會吃到~會吃到的就是會吃到 很扯耶~就問很簡單的一句!同樣都說有毒!為啥牛可豬不行~ KMT是忘了自己曾經這麼愛萊牛麻~不就是拉雞政治操作而已 白既然跟拉雞藍合作~那白也就是個拉雞~很簡單的道理 就事論事而已~很簡單的道理~牛可但豬不行!根本沒道理 牛可但豬不行就是歪理~既然是歪理還硬搞!就是拉雞~ 蛤??你連廢料會怎麼用都不知道~還說自己已經說明了? 我的天啊!你贏了你贏了~太棒了真的是~~GOOD JOB! 好了啦~你贏了你贏了~連廢料怎麼弄都不知道的人~真是天才! 美牛廢料做的雞塊~標示有美牛!還可以賣高價呢~~ 美牛廢料做的豬肉丸~標示美牛~也可以賣高價呢~ 挖~實在太屌了你~這麼天才難怪藍白再怎樣就這種程度 就說了牛可豬不行這種操作根本笑死~~還以為可以自圓其說 柯憐阿~為了護航藍開放的萊牛~連怎麼講話都不會了!笑死~"
"238","https://www.ptt.cc//bbs/HatePolitics/M.1605374019.A.556.html","DoncicInPTT","這id很可憐QQ 一講到美牛就瘋狂護航XD 你看看你這些言論 跟你討厭護航美豬的言論一模一樣哦 嘻嘻 護航美牛的言論=護航美豬的言論 我真的不懂罵美豬然後護航美牛的人都在想什麼 兩個都反或是兩個都同意就算了，罵美豬但是護航美牛 真的是XD 所以你就講KMT的可以，DPP的不行就好了嘛 講這麼多 你以前不是把萊豬講得像毒品一樣？所以萊牛也是嗎， 還是KMT萊牛又香又甜嘻嘻 抱歉啦，都忘記KMT支持者看到車輪黨黨徽一切OK，還敢 說別人邪教阿嘻嘻 我要跟你道歉，我不應該跟KMT支持者談邏輯，對不起， 晚安"
"239","https://www.ptt.cc//bbs/HatePolitics/M.1605374019.A.556.html","webster1112","師傅:成熟點 大家都成年人了 但我有亞斯伯格"
"240","https://www.ptt.cc//bbs/HatePolitics/M.1605374019.A.556.html","ZeroArcher","綠畜果然是智障，連舉例都能慘烈成這樣..."
"241","https://www.ptt.cc//bbs/HatePolitics/M.1605394901.A.4B5.html","gn02118620","2012 時空背景不同之術發動就好了"
"242","https://www.ptt.cc//bbs/HatePolitics/M.1605394901.A.4B5.html","nightwing","走私自中國、毒性更強的瘦肉精     好棒的理由  XD"
"243","https://www.ptt.cc//bbs/HatePolitics/M.1605394901.A.4B5.html","linchadwick","看看邱議瑩大立委的回應，這才是民進黨的問題啦！"
"244","https://www.ptt.cc//bbs/HatePolitics/M.1605394901.A.4B5.html","black205","廢物菸狼粉瞬間臉被自己人打爆"
"245","https://www.ptt.cc//bbs/HatePolitics/M.1605455663.A.6F6.html","amordelcor","拒吃萊豬=挺kmt=中共同路人"
"246","https://www.ptt.cc//bbs/HatePolitics/M.1605455663.A.6F6.html","lintimken","結果22日之後國民黨聲勢崩盤 嘻嘻"
"247","https://www.ptt.cc//bbs/HatePolitics/M.1605455663.A.6F6.html","manrock","萬人響應……"
"248","https://www.ptt.cc//bbs/HatePolitics/M.1605494282.A.99B.html","elainakuo","美萊豬是為了門票 台萊豬有東西換嗎？"
"249","https://www.ptt.cc//bbs/HatePolitics/M.1605494282.A.99B.html","shoai34","民退黨說了算"
"250","https://www.ptt.cc//bbs/HatePolitics/M.1605494282.A.99B.html","scorpio0920","美國爸爸要你去除貿易障礙啊"
"251","https://www.ptt.cc//bbs/HatePolitics/M.1605494282.A.99B.html","ak904","貿易障礙 開放萊豬只是一個形式，就你們４％仔一直洗。"
"252","https://www.ptt.cc//bbs/HatePolitics/M.1605494282.A.99B.html","cool10528","什麼門票？"
"253","https://www.ptt.cc//bbs/HatePolitics/M.1605494282.A.99B.html","Bloodywit","四趴也沒其他事好吵"
"254","https://www.ptt.cc//bbs/HatePolitics/M.1605494691.A.342.html","CavendishJr","日韓也是進口才能用本土不能用啊，一直靠北這個不知 在想啥，台豬跟著用才是毀了台豬市場，你當台灣是美 國可以逼其他國家進萊台豬?"
"255","https://www.ptt.cc//bbs/HatePolitics/M.1605494691.A.342.html","scorpio0920","台豬禁用萊劑是確保台豬優勢 就說美國爸爸要你拆掉貿易障礙"
"256","https://www.ptt.cc//bbs/HatePolitics/M.1605494691.A.342.html","cool10528","那幹嘛開放進口呢 誰說的？政府說的嗎"
"257","https://www.ptt.cc//bbs/HatePolitics/M.1605494691.A.342.html","fatout","配套就是梗圖阿，一堆沒看到？ 萊豬怕啥毀去問菸萊黨阿"
"258","https://www.ptt.cc//bbs/HatePolitics/M.1605494691.A.342.html","inmatao","萊牛吃八年沒驗，一句「以前就這樣」就沒事了，萊豬不知 要怕什麼？"
"259","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","Chen73","有人吃來牛吃到死掉嗎"
"260","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","scorpio0920","腦容量的4%吧？"
"261","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","marktak","兩津吧"
"262","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","slive","剛好在館長那邊有人說明,一天吃2.5公斤豬肉以上會過量 一天吃260公斤以上會有暈眩.嘔吐等不適症狀"
"263","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","kevinmeng2","不覺得過量會致死，之前我說過了氣喘藥的事情"
"264","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","olkl1234","有什麼東西一天吃260公斤不會嘔吐嗎"
"265","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","ak904","4%仔吃一口就會死"
"266","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","chiguang","4%只要聞到萊豬的味道手腳就不自覺的開始抖了"
"267","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","caneyg","衛福部長不吃,農委會主委不吃,應該很毒?所以我也不吃"
"268","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","violadepp","就叫政府官員出來實驗或是綠色選民來實驗就知道了"
"269","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","stja",":"
"270","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","coolchin","水在一瞬間喝太多也會中毒啊！那4%仔還喝不喝水？"
"271","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","ohoohoo","在萊劑弄死人之前,先擔心三高會先弄死人"
"272","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","dirk007","怕是讓你吃的要死不活 痼疾纏身 反正看來民進黨是開放定了 支持的就多吃一點 別嘴上支持 啊"
"273","https://www.ptt.cc//bbs/HatePolitics/M.1605497668.A.5FF.html","cohungogogo","想吃還怕沒通路 真實姓名地址 交易帳號留下 我每月弄 一噸寄給你也沒問題"
"274","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","TheoEpstein","撐死了"
"275","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","Zcould","謝謝你，讓人知道這種自殺方式行不通"
"276","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","jorden","你能吃到那麼多 真不簡單 台灣都吃八年美牛了 這時間夠長了 就可以研究了"
"277","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","miler22020","撐死用"
"278","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","takuminauki","萊克多巴胺就是受體素... 台灣小孩蛋白質攝取量不太夠 難怪矮 台灣男性183就是PR95"
"279","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","elainakuo","台灣營養午餐是肉份量不足營養不足 營養師說 小孩們不 可能被毒死 倒是營養不足生病 一開始沒訂標準劑量才在那反"
"280","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","Stigmata","一輩子都吃不了這麼多"
"281","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","scorpio0920","這篇4%會怎麼回呢？ 反對者說在意食安問題，對於其他既有 存在的食安問題卻無視，好像有了萊豬， 其他環境污染，食品安全問題都沒關係了 開放萊豬已無法避免，在能盡量保障國內 畜牧業情況下，政府當然優先採購國產肉品 說說看美牛吃了8年，有什麼病是萊劑造成的？ 什麼病？舉幾個病例來看看 開放進口和推薦你吃是兩回事， 政府一直都在推在地食材。 學校公家機關軍隊採用在地食材要保障國內 業者，還有人不懂 政府採購如果不在地優先，豬農先上街 前面說過了，要打破貿易障礙，開放進口 避無可避，在這種情況下，盡可能保障國內 業者，就是政府採購，學校，推廣在地食材 禁美牛？當美國爸爸塑膠做的嗎？ 還在推政府帶頭吃，這時候4%不信科學， 轉彎改願意信政府了？政府說不用普篩， 又是哪些人喊著普篩？"
"282","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","rogudan","柯韓粉異於常人，搞不好就是有辦法一天吃這麼多 先從過去美國幾十年來，被萊劑影響的案例，篩出老弱婦孺 來比對 阿北157，整個人都一直抖抖抖，尿完的時候，不知道是不是 萊劑影響的 四趴每天吃每天吃，吃得好開心 因為吃了四趴粉就會全身發抖瘋狂不已 有哪些病例，可以稍微舉幾個例子嗎？美豬牛被使用這麼多 年了 就算進口，也有很多選擇，四趴粉為什麼要引導選台灣只剩 美豬可吃可賣呢？"
"283","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","akway","擔心萊劑中毒 不如先擔心普拿疼過量中毒 這個比較容易發生"
"284","https://www.ptt.cc//bbs/HatePolitics/M.1605498208.A.554.html","terry1020","目前看下來容易出事的應該是孕婦 老人 病人 小孩 但偏偏這幾類人的研究根本是空白... 各為想想你願意讓自己的小孩和懷孕中的老婆吃萊嗎? 孝敬父母的時候特地跟父母說這是添加萊克多巴胺的補品 你各位會這樣做嗎? 我不敢 所以非常反對萊豬進口 adagiox的論點就像是政府既然都開放香菸了，為啥不開放 其他毒品?反正2手菸已經吸到飽了，對嗎? 剛好美國是世界洗腎率第2的國家，第一名當然是台灣..呵 台灣洗腎高的原因只有一種嗎? 哪個醫生敢這樣背書的? 菸粉的邏輯就是反正台灣已經很毒了，再多毒一點也沒差? 難怪我無法理解菸粉邏輯，以後也不想理解 哇靠這個帳號是醫生喔？是要取代柚子的嗎？"
